Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,SalesPerQuantity,SalesAfterDiscount
2016-11-07,11/12/2016,Standard Class,Consumer,United States,Dallas,Texas,Central,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",314.088,3.0,0.2,19.6305,104.69600000000001,62.817600000000006
2015-09-25,10/2/2015,Standard Class,Corporate,United States,Murfreesboro,Tennessee,South,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",6.336,4.0,0.7,-4.6464,1.584,4.4352
2015-09-25,10/2/2015,Standard Class,Corporate,United States,Murfreesboro,Tennessee,South,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,10.48,1.0,0.2,3.799,10.48,2.096
2015-09-25,10/2/2015,Standard Class,Corporate,United States,Murfreesboro,Tennessee,South,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,2.469,1.0,0.7,-1.8106,2.469,1.7282999999999997
2015-09-25,10/2/2015,Standard Class,Corporate,United States,Murfreesboro,Tennessee,South,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,3.264,2.0,0.7,-2.2848,1.632,2.2847999999999997
2014-10-03,10/7/2014,Standard Class,Consumer,United States,Dallas,Texas,Central,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,4.344,3.0,0.2,0.8688,1.4480000000000002,0.8688000000000001
2014-10-03,10/7/2014,Standard Class,Consumer,United States,Dallas,Texas,Central,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,31.776,3.0,0.6,-19.0656,10.592,19.0656
2014-10-03,10/7/2014,Standard Class,Consumer,United States,Dallas,Texas,Central,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,4.928,2.0,0.2,1.7248,2.464,0.9856
2014-10-03,10/7/2014,Standard Class,Consumer,United States,Dallas,Texas,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3.0,0.8,-3.0396,0.596,1.4304000000000001
2014-10-03,10/7/2014,Standard Class,Consumer,United States,Dallas,Texas,Central,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,15.072,4.0,0.2,-3.768,3.768,3.0144
2014-02-18,2/24/2014,Standard Class,Consumer,United States,Arlington,Texas,Central,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12.624,2.0,0.2,-2.5248,6.312,2.5248000000000004
2016-06-12,6/16/2016,Standard Class,Corporate,United States,Pasadena,California,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",185.88,6.0,0.0,83.646,30.98,0.0
2016-06-12,6/16/2016,Standard Class,Corporate,United States,Pasadena,California,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,12.96,2.0,0.0,6.2208,6.48,0.0
2017-11-01,11/4/2017,Second Class,Consumer,United States,Everett,Massachusetts,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,189.7,10.0,0.0,91.056,18.97,0.0
2017-11-01,11/4/2017,Second Class,Consumer,United States,Everett,Massachusetts,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,40.99,1.0,0.0,20.0851,40.99,0.0
2016-04-04,4/8/2016,Second Class,Home Office,United States,Troy,New York,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",82.64,2.0,0.0,7.4376,41.32,0.0
2016-04-04,4/8/2016,Second Class,Home Office,United States,Troy,New York,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",31.02,2.0,0.0,8.0652,15.51,0.0
2016-04-04,4/8/2016,Second Class,Home Office,United States,Troy,New York,East,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3.0,0.0,37.7874,29.99,0.0
2016-06-30,7/2/2016,Second Class,Consumer,United States,Sandy Springs,Georgia,South,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,35.97,3.0,0.0,9.7119,11.99,0.0
2016-06-30,7/2/2016,Second Class,Consumer,United States,Sandy Springs,Georgia,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1266.86,7.0,0.0,291.3778,180.98,0.0
2014-09-22,9/28/2014,Standard Class,Consumer,United States,San Jose,California,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",169.45,5.0,0.0,42.3625,33.89,0.0
2014-09-22,9/28/2014,Standard Class,Consumer,United States,San Jose,California,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,40.68,2.0,0.0,0.4068,20.34,0.0
2017-05-01,5/6/2017,Standard Class,Consumer,United States,Jacksonville,Florida,South,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,3.328,2.0,0.2,0.416,1.664,0.6656
2017-05-01,5/6/2017,Standard Class,Consumer,United States,Jacksonville,Florida,South,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,933.262,4.0,0.45,-458.1468,233.3155,419.9679
2017-05-01,5/6/2017,Standard Class,Consumer,United States,Jacksonville,Florida,South,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5.0,0.2,0.0,560.784,560.784
2017-10-20,10/20/2017,Same Day,Consumer,United States,Jacksonville,Florida,South,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.768,2.0,0.2,-0.7748,2.384,0.9536
2017-10-20,10/20/2017,Same Day,Consumer,United States,Jacksonville,Florida,South,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",6.672,1.0,0.2,2.502,6.672,1.3344
2017-10-20,10/20/2017,Same Day,Consumer,United States,Jacksonville,Florida,South,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,4.448,2.0,0.2,1.112,2.224,0.8896000000000002
2017-10-20,10/20/2017,Same Day,Consumer,United States,Jacksonville,Florida,South,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,43.936,4.0,0.2,6.0412,10.984,8.7872
2014-09-01,9/5/2014,Standard Class,Consumer,United States,New York City,New York,East,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,23.744,2.0,0.2,8.3104,11.872,4.7488
2014-09-01,9/5/2014,Standard Class,Consumer,United States,New York City,New York,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,357.0,3.0,0.0,57.12,119.0,0.0
2014-08-12,8/16/2014,Standard Class,Consumer,United States,San Francisco,California,West,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,806.336,8.0,0.2,50.396,100.792,161.2672
2014-08-12,8/16/2014,Standard Class,Consumer,United States,San Francisco,California,West,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",85.44,3.0,0.0,31.6128,28.48,0.0
2014-08-19,8/23/2014,Standard Class,Corporate,United States,Columbus,Georgia,South,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3.0,0.0,10.3473,114.97000000000001,0.0
2015-05-10,5/10/2015,Same Day,Home Office,United States,Aurora,Illinois,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,70.97,5.0,0.8,-191.619,14.193999999999999,56.776
2015-05-10,5/10/2015,Same Day,Home Office,United States,Aurora,Illinois,Central,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,36.784,2.0,0.2,3.6784,18.392,7.3568
2016-05-10,5/13/2016,Second Class,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 -�speaker phone,743.988,2.0,0.4,-123.998,371.994,297.59520000000003
2015-03-05,3/9/2015,Second Class,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",11.212,2.0,0.8,-16.818,5.606,8.9696
2015-03-05,3/9/2015,Second Class,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,4.712,2.0,0.6,-1.8848,2.356,2.8272
2015-03-05,3/9/2015,Second Class,Consumer,United States,Chicago,Illinois,Central,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,180.98,5.0,0.8,-470.548,36.196,144.784
2015-03-05,3/9/2015,Second Class,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416,2.0,0.2,6.0416,30.208,12.0832
2017-08-12,8/19/2017,Standard Class,Consumer,United States,Seattle,Washington,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,299.99,1.0,0.0,89.997,299.99,0.0
2017-08-12,8/19/2017,Standard Class,Consumer,United States,Seattle,Washington,West,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,192.16,4.0,0.0,92.2368,48.04,0.0
2017-08-12,8/19/2017,Standard Class,Consumer,United States,Seattle,Washington,West,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,242.624,8.0,0.2,27.2952,30.328,48.5248
2017-08-12,8/19/2017,Standard Class,Consumer,United States,Seattle,Washington,West,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,3.0,0.0,11.685,15.58,0.0
2017-08-12,8/19/2017,Standard Class,Consumer,United States,Seattle,Washington,West,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",174.95,5.0,0.0,12.2465,34.989999999999995,0.0
2017-08-12,8/19/2017,Standard Class,Consumer,United States,Seattle,Washington,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,100.704,6.0,0.2,37.764,16.784,20.1408
2016-06-26,6/26/2016,Same Day,Home Office,United States,Roseville,Michigan,Central,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",368.91,9.0,0.0,180.7659,40.99,0.0
2016-06-26,6/26/2016,Same Day,Home Office,United States,Roseville,Michigan,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,8.02,1.0,0.0,3.7694,8.02,0.0
2016-06-26,6/26/2016,Same Day,Home Office,United States,Roseville,Michigan,Central,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",171.04,4.0,0.0,44.4704,42.76,0.0
2016-12-15,12/19/2016,Standard Class,Home Office,United States,Fayetteville,Arkansas,South,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,19.44,3.0,0.0,9.3312,6.48,0.0
2015-09-13,9/17/2015,Standard Class,Consumer,United States,Jacksonville,North Carolina,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,13.092,4.0,0.7,-10.0372,3.273,9.1644
2014-12-30,1/4/2015,Standard Class,Consumer,United States,New York City,New York,East,OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,122.94,3.0,0.0,30.735,40.98,0.0
2014-12-30,1/4/2015,Standard Class,Consumer,United States,New York City,New York,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",35.448,7.0,0.2,12.8499,5.064,7.089600000000001
2014-04-29,5/4/2014,Standard Class,Consumer,United States,Dover,Delaware,East,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,19.98,2.0,0.0,5.1948,9.99,0.0
2017-01-30,2/6/2017,Standard Class,Consumer,United States,Aurora,Illinois,Central,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,69.375,1.0,0.5,-47.175,69.375,34.6875
2017-01-30,2/6/2017,Standard Class,Consumer,United States,Aurora,Illinois,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,31.68,4.0,0.2,2.772,7.92,6.336
2017-01-30,2/6/2017,Standard Class,Consumer,United States,Aurora,Illinois,Central,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,2003.168,4.0,0.2,250.396,500.792,400.6336
2017-01-30,2/6/2017,Standard Class,Consumer,United States,Aurora,Illinois,Central,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",9.344,2.0,0.2,3.1536,4.672,1.8688
2016-12-25,12/31/2016,Standard Class,Consumer,United States,New York City,New York,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2563.056,8.0,0.1,313.2624,320.382,256.3056
2016-10-20,10/25/2016,Standard Class,Corporate,United States,El Cajon,California,West,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,387.136,4.0,0.2,4.8392,96.784,77.42720000000001
2015-06-13,6/15/2015,Second Class,Home Office,United States,Springfield,Ohio,East,OFF-AR-10000634,Office Supplies,Art,Newell 320,3.424,1.0,0.2,0.2996,3.424,0.6848000000000001
2017-06-30,7/4/2017,Standard Class,Corporate,United States,Mount Vernon,New York,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085.42,7.0,0.0,282.2092,155.06,0.0
2015-06-26,6/30/2015,Standard Class,Home Office,United States,Lakewood,Ohio,East,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),43.056,9.0,0.2,15.6078,4.784,8.6112
2016-02-21,2/25/2016,Standard Class,Home Office,United States,Tampa,Florida,South,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762,3.0,0.7,-2.7588,1.254,2.6334
2016-02-21,2/25/2016,Standard Class,Home Office,United States,Tampa,Florida,South,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,34.86,2.0,0.7,-26.726,17.43,24.401999999999997
2016-02-21,2/25/2016,Standard Class,Home Office,United States,Tampa,Florida,South,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,432.456,3.0,0.2,32.4342,144.15200000000002,86.4912
2017-04-22,4/26/2017,Standard Class,Consumer,United States,Columbus,Georgia,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,675.06,3.0,0.0,87.7578,225.01999999999998,0.0
2017-05-09,5/10/2017,First Class,Corporate,United States,Jacksonville,North Carolina,South,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",65.232,3.0,0.2,22.0158,21.744,13.0464
2017-05-09,5/10/2017,First Class,Corporate,United States,Jacksonville,North Carolina,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,207.0,3.0,0.2,25.875,69.0,41.400000000000006
2015-12-21,12/26/2015,Second Class,Home Office,United States,Saint Charles,Illinois,Central,TEC-MA-10004241,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,600.53,2.0,0.3,137.264,300.265,180.159
2015-12-21,12/26/2015,Second Class,Home Office,United States,Saint Charles,Illinois,Central,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",59.904,2.0,0.2,14.2272,29.952,11.980800000000002
2015-12-21,12/26/2015,Second Class,Home Office,United States,Saint Charles,Illinois,Central,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,637.44,8.0,0.2,135.456,79.68,127.48800000000001
2015-12-21,12/26/2015,Second Class,Home Office,United States,Saint Charles,Illinois,Central,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",51.756,3.0,0.6,-33.6414,17.252,31.0536
2014-08-12,8/16/2014,Standard Class,Home Office,United States,Miami,Florida,South,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,31.104,6.0,0.2,10.8864,5.184,6.2208000000000006
2014-08-12,8/16/2014,Standard Class,Home Office,United States,Miami,Florida,South,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,47.96,5.0,0.2,4.1965,9.592,9.592
2014-08-12,8/16/2014,Standard Class,Home Office,United States,Miami,Florida,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,158.928,7.0,0.2,41.7186,22.704,31.785600000000002
2014-08-12,8/16/2014,Standard Class,Home Office,United States,Miami,Florida,South,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,211.248,6.0,0.2,15.8436,35.208,42.2496
2014-08-12,8/16/2014,Standard Class,Home Office,United States,Miami,Florida,South,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.552,2.0,0.2,-1.041,2.776,1.1104
2014-08-12,8/16/2014,Standard Class,Home Office,United States,Miami,Florida,South,OFF-LA-10000443,Office Supplies,Labels,Avery 501,2.952,1.0,0.2,0.9963,2.952,0.5904
2015-12-11,12/15/2015,Standard Class,Consumer,United States,Troy,Ohio,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,10.332,3.0,0.7,-7.5768,3.4440000000000004,7.2324
2017-11-03,11/7/2017,Standard Class,Corporate,United States,Seattle,Washington,West,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,18.368,4.0,0.2,5.9696,4.592,3.6736
2017-03-13,3/17/2017,Standard Class,Consumer,United States,New York City,New York,East,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,299.9,2.0,0.0,74.975,149.95,0.0
2016-05-30,6/3/2016,Standard Class,Corporate,United States,Arlington,Virginia,South,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",26.55,9.0,0.0,12.744,2.95,0.0
2016-05-30,6/3/2016,Standard Class,Corporate,United States,Arlington,Virginia,South,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,111.98,2.0,0.0,26.8752,55.99,0.0
2015-07-05,7/11/2015,Standard Class,Corporate,United States,Charlotte,North Carolina,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,4.928,2.0,0.2,0.7392,2.464,0.9856
2015-07-05,7/11/2015,Standard Class,Corporate,United States,Charlotte,North Carolina,South,OFF-LA-10003223,Office Supplies,Labels,Avery 508,11.784,3.0,0.2,4.2717,3.9280000000000004,2.3568000000000002
2014-03-11,3/15/2014,Standard Class,Consumer,United States,Roseville,California,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,3.0,0.0,2.0748,2.66,0.0
2015-04-20,4/24/2015,Standard Class,Consumer,United States,Detroit,Michigan,Central,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96,2.0,0.0,81.432,90.48,0.0
2017-07-26,8/1/2017,Standard Class,Corporate,United States,Los Angeles,California,West,TEC-AC-10003870,Technology,Accessories,Logitech�Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5.0,0.0,659.98,329.99,0.0
2017-07-26,8/1/2017,Standard Class,Corporate,United States,Los Angeles,California,West,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",362.352,3.0,0.2,45.294,120.78399999999999,72.4704
2014-10-31,11/2/2014,Second Class,Home Office,United States,San Francisco,California,West,TEC-PH-10003092,Technology,Phones,Motorola L804,73.584,2.0,0.2,8.2782,36.792,14.716800000000001
2017-11-03,11/9/2017,Standard Class,Consumer,United States,Bakersfield,California,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",486.368,4.0,0.2,36.4776,121.592,97.2736
2016-08-11,8/16/2016,Standard Class,Home Office,United States,Tulsa,Oklahoma,Central,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,32.4,5.0,0.0,15.552,6.4799999999999995,0.0
2016-08-11,8/16/2016,Standard Class,Home Office,United States,Tulsa,Oklahoma,Central,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,41.86,7.0,0.0,19.2556,5.9799999999999995,0.0
2016-08-11,8/16/2016,Standard Class,Home Office,United States,Tulsa,Oklahoma,Central,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",77.56,2.0,0.0,35.6776,38.78,0.0
2016-07-25,7/25/2016,Same Day,Home Office,United States,San Francisco,California,West,OFF-AR-10001419,Office Supplies,Art,Newell 325,37.17,9.0,0.0,11.151,4.13,0.0
2014-03-01,3/7/2014,Standard Class,Consumer,United States,Houston,Texas,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,137.352,3.0,0.2,8.5845,45.784,27.4704
2014-03-01,3/7/2014,Standard Class,Consumer,United States,Houston,Texas,Central,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,376.509,3.0,0.3,-43.0296,125.503,112.95270000000001
2017-01-26,1/31/2017,Standard Class,Consumer,United States,Columbus,Georgia,South,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,62.72,4.0,0.0,24.4608,15.68,0.0
2017-01-26,1/31/2017,Standard Class,Consumer,United States,Columbus,Georgia,South,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,2939.93,7.0,0.0,764.3818,419.98999999999995,0.0
2014-07-12,7/16/2014,Standard Class,Home Office,United States,League City,Texas,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,512.358,3.0,0.3,-14.6388,170.78599999999997,153.70739999999998
2014-07-12,7/16/2014,Standard Class,Home Office,United States,League City,Texas,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3.488,2.0,0.2,0.5668,1.744,0.6976
2014-07-12,7/16/2014,Standard Class,Home Office,United States,League City,Texas,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,22.288,7.0,0.2,3.9004,3.184,4.4576
2014-07-12,7/16/2014,Standard Class,Home Office,United States,League City,Texas,Central,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,16.032,3.0,0.2,5.6112,5.344,3.2064000000000004
2017-04-11,4/16/2017,Standard Class,Consumer,United States,Burlington,North Carolina,South,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,1.752,1.0,0.2,0.1533,1.752,0.35040000000000004
2017-04-11,4/16/2017,Standard Class,Consumer,United States,Burlington,North Carolina,South,OFF-AR-10000127,Office Supplies,Art,Newell 321,20.992,8.0,0.2,2.3616,2.624,4.1984
2017-11-13,11/18/2017,Standard Class,Consumer,United States,New York City,New York,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1.0,0.0,3.363,11.21,0.0
2015-12-05,12/6/2015,First Class,Consumer,United States,Dallas,Texas,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45.04,2.0,0.2,4.504,22.52,9.008000000000001
2016-09-26,10/1/2016,Standard Class,Consumer,United States,Houston,Texas,Central,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,15.624,2.0,0.8,-24.9984,7.812,12.499200000000002
2016-11-19,11/25/2016,Standard Class,Consumer,United States,Long Beach,New York,East,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,8.74,2.0,0.0,2.2724,4.37,0.0
2016-11-19,11/25/2016,Standard Class,Consumer,United States,Long Beach,New York,East,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,5.0,0.0,20.585,8.95,0.0
2017-09-08,9/9/2017,First Class,Home Office,United States,Hialeah,Florida,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",61.68,5.0,0.2,5.397,12.336,12.336
2017-09-08,9/9/2017,First Class,Home Office,United States,Hialeah,Florida,South,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,158.376,3.0,0.2,13.8579,52.792,31.675200000000004
2017-07-21,7/24/2017,Second Class,Corporate,United States,Aurora,Illinois,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,2.864,4.0,0.8,-4.5824,0.716,2.2912
2017-07-21,7/24/2017,Second Class,Corporate,United States,Aurora,Illinois,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,94.192,7.0,0.8,-164.836,13.456,75.3536
2017-10-06,10/11/2017,Standard Class,Consumer,United States,Belleville,New Jersey,East,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,143.7,3.0,0.0,68.976,47.9,0.0
2017-10-06,10/11/2017,Standard Class,Consumer,United States,Belleville,New Jersey,East,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,6.48,1.0,0.0,3.1104,6.48,0.0
2017-11-07,11/11/2017,Standard Class,Consumer,United States,New York City,New York,East,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,7.88,4.0,0.0,2.5216,1.97,0.0
2016-03-09,3/12/2016,First Class,Consumer,United States,Andover,Massachusetts,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1.0,0.0,3.363,11.21,0.0
2016-03-09,3/12/2016,First Class,Consumer,United States,Andover,Massachusetts,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",354.9,5.0,0.0,88.725,70.97999999999999,0.0
2016-03-09,3/12/2016,First Class,Consumer,United States,Andover,Massachusetts,East,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,17.94,3.0,0.0,8.7906,5.98,0.0
2016-03-09,3/12/2016,First Class,Consumer,United States,Andover,Massachusetts,East,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,51.8,4.0,0.0,23.31,12.95,0.0
2017-05-13,5/18/2017,Second Class,Home Office,United States,Newark,Delaware,East,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,299.52,9.0,0.0,149.76,33.28,0.0
2016-07-02,7/8/2016,Standard Class,Consumer,United States,Arlington,Virginia,South,OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,7.7,2.0,0.0,3.157,3.85,0.0
2014-12-27,1/3/2015,Standard Class,Corporate,United States,Decatur,Alabama,South,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,23.92,4.0,0.0,11.7208,5.98,0.0
2014-12-27,1/3/2015,Standard Class,Corporate,United States,Decatur,Alabama,South,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,498.0,5.0,0.0,184.26,99.6,0.0
2017-04-13,4/17/2017,Standard Class,Corporate,United States,Hesperia,California,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",436.704,6.0,0.2,-38.2116,72.784,87.3408
2014-11-14,11/20/2014,Standard Class,Consumer,United States,Chesapeake,Virginia,South,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,32.4,5.0,0.0,15.552,6.4799999999999995,0.0
