,Order Date,Ship Mode,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,SalePerQuant
9284,2014-11-18,3,1,156,47,0,70,0,5,1208,392.94,3.0,0.0,43.2234,130.98
9285,2015-11-21,0,0,308,31,2,140,0,9,623,18.176,1.0,0.2,4.7712,18.176
9286,2017-06-19,3,2,109,41,0,764,1,3,696,6.888,3.0,0.8,-11.0208,2.296
9287,2017-06-19,3,2,109,41,0,321,0,16,426,457.485,3.0,0.3,-84.9615,152.495
9288,2017-11-30,0,0,374,36,1,117,0,5,742,1079.316,6.0,0.3,-15.4188,179.886
9289,2014-04-23,2,2,438,3,3,1136,1,12,1674,48.91,1.0,0.0,22.9877,48.91
9290,2014-09-23,0,0,124,6,1,551,1,2,1161,9.84,3.0,0.0,2.8536,3.28
9291,2014-09-23,0,0,124,6,1,842,1,3,893,34.5,3.0,0.0,15.525,11.5
9292,2017-03-02,1,1,502,41,0,802,1,3,81,0.556,1.0,0.8,-0.9452,0.556
9293,2017-11-17,2,0,185,18,1,638,1,3,146,43.8,6.0,0.0,20.586,7.3
9294,2017-05-28,3,1,86,33,1,1170,1,12,789,13.872,3.0,0.2,5.0286,4.624
9295,2017-05-28,3,1,86,33,1,47,0,4,390,115.96,4.0,0.5,-64.9376,28.99
9296,2015-04-18,2,1,285,41,0,1563,2,0,1528,41.424,2.0,0.2,8.2848,20.712
9297,2015-04-18,2,1,285,41,0,1806,2,13,778,244.768,4.0,0.2,24.4768,61.192
9298,2015-04-18,2,1,285,41,0,577,1,2,363,74.352,3.0,0.2,6.5058,24.784000000000002
9299,2015-04-18,2,1,285,41,0,783,1,3,710,4.312,2.0,0.8,-6.8992,2.156
9300,2015-04-18,2,1,285,41,0,51,0,5,753,56.686,1.0,0.3,-20.245,56.686
9301,2015-04-18,2,1,285,41,0,1745,2,13,1032,97.968,2.0,0.2,6.123,48.984
9302,2015-04-18,2,1,285,41,0,583,1,2,1157,7.872,3.0,0.2,0.8856,2.624
9303,2015-04-18,2,1,285,41,0,1240,1,12,1786,15.552,3.0,0.2,5.4432,5.184
9304,2015-04-18,2,1,285,41,0,652,1,3,695,1.476,1.0,0.8,-2.2878,1.476
9305,2015-09-19,3,2,449,29,3,540,1,2,1130,8.4,5.0,0.0,2.184,1.6800000000000002
9306,2014-03-25,3,0,438,3,3,600,1,2,1159,6.56,2.0,0.0,1.9024,3.28
9307,2014-03-25,3,0,438,3,3,576,1,2,539,14.88,2.0,0.0,3.72,7.44
9308,2014-03-25,3,0,438,3,3,1534,2,0,919,45.48,4.0,0.0,15.918,11.37
9309,2014-03-25,3,0,438,3,3,473,1,2,275,25.44,6.0,0.0,9.9216,4.24
9310,2016-08-26,3,1,329,30,1,693,1,3,519,146.688,8.0,0.2,45.84,18.336
9311,2017-03-06,3,0,109,41,0,945,1,10,221,4.928,2.0,0.2,1.7248,2.464
9312,2017-03-06,3,0,109,41,0,488,1,2,1154,63.488,4.0,0.2,4.7616,15.872
9313,2015-11-11,1,1,123,20,0,1387,1,14,115,418.32,7.0,0.0,117.1296,59.76
9314,2015-11-11,1,1,123,20,0,421,1,1,822,123.858,2.0,0.1,46.7908,61.929
9315,2016-04-05,3,0,374,36,1,1682,2,13,452,118.782,3.0,0.4,-27.7158,39.594
9316,2016-04-05,3,0,374,36,1,1424,1,15,1299,769.184,4.0,0.2,-163.4516,192.296
9317,2017-02-21,3,0,67,41,0,1518,2,0,1088,47.904,1.0,0.2,-2.994,47.904
9318,2017-07-20,3,1,329,30,1,1071,1,12,1767,13.36,2.0,0.0,6.4128,6.68
9319,2017-07-20,3,1,329,30,1,96,0,5,1211,163.764,2.0,0.1,25.4744,81.882
9320,2017-07-20,3,1,329,30,1,164,0,9,1535,183.92,4.0,0.0,31.2664,45.98
9321,2016-11-04,3,0,207,41,0,223,0,9,490,11.376,3.0,0.6,-5.688,3.792
9322,2016-11-04,3,0,207,41,0,162,0,9,513,66.112,4.0,0.6,-84.2928,16.528
9323,2017-09-23,3,0,266,3,3,1223,1,12,1693,211.04,8.0,0.0,97.0784,26.38
9324,2017-09-23,3,0,266,3,3,116,0,5,785,594.816,2.0,0.2,59.4816,297.408
9325,2017-09-23,3,0,266,3,3,672,1,3,899,72.96,3.0,0.2,23.712,24.319999999999997
9326,2017-09-07,0,0,135,45,3,287,0,9,491,80.96,4.0,0.0,34.8128,20.24
9327,2017-09-07,0,0,135,45,3,1750,2,13,965,455.712,2.0,0.2,34.1784,227.856
9328,2017-09-07,0,0,135,45,3,614,1,2,354,25.98,1.0,0.0,7.2744,25.98
9329,2015-11-28,0,0,438,3,3,467,1,1,823,45.28,4.0,0.0,15.3952,11.32
9330,2015-11-12,3,0,329,30,1,863,1,7,1493,15.56,2.0,0.0,7.3132,7.78
9331,2016-09-29,3,1,464,35,3,1742,2,13,1621,859.2,3.0,0.2,75.18,286.40000000000003
9332,2017-09-11,2,0,165,15,2,430,1,1,653,195.68,4.0,0.0,50.8768,48.92
9333,2017-09-11,2,0,165,15,2,913,1,8,56,14.2,4.0,0.0,6.674,3.55
9334,2017-05-01,0,0,102,8,2,12,0,4,386,314.352,3.0,0.2,-15.7176,104.78399999999999
9335,2017-05-01,0,0,102,8,2,1004,1,10,200,4.608,2.0,0.2,1.4976,2.304
9336,2017-09-16,3,1,438,3,3,908,1,8,1197,17.9,5.0,0.0,8.771,3.5799999999999996
9337,2014-10-19,2,1,438,3,3,765,1,3,83,2.992,1.0,0.2,1.122,2.992
9338,2014-10-19,2,1,438,3,3,791,1,3,240,20.064,6.0,0.2,7.0224,3.344
9339,2014-10-19,2,1,438,3,3,1209,1,12,1702,146.73,3.0,0.0,68.9631,48.91
9340,2014-10-19,2,1,438,3,3,981,1,10,187,18.75,5.0,0.0,9.0,3.75
9341,2014-10-19,2,1,438,3,3,1718,2,13,1238,117.576,3.0,0.2,11.7576,39.192
9342,2016-03-13,3,2,409,3,3,674,1,3,407,51.184,7.0,0.2,19.194,7.311999999999999
9343,2017-02-17,0,2,488,33,1,324,0,16,1370,455.97,5.0,0.4,-106.393,91.194
9344,2017-02-17,0,2,488,33,1,695,1,3,73,5.715,5.0,0.7,-4.7625,1.143
9345,2017-02-17,0,2,488,33,1,1697,2,13,1604,57.594,1.0,0.4,-11.5188,57.594
9346,2017-02-17,0,2,488,33,1,317,0,9,672,30.144,2.0,0.2,8.2896,15.072
9347,2017-02-17,0,2,488,33,1,117,0,5,742,899.43,5.0,0.3,-12.849,179.886
9348,2016-12-22,3,0,312,3,3,148,0,9,510,842.72,8.0,0.0,202.2528,105.34
9349,2016-12-22,3,0,312,3,3,202,0,9,1040,41.96,2.0,0.0,10.9096,20.98
9350,2016-09-23,3,1,452,45,3,844,1,3,32,13.216,4.0,0.2,4.4604,3.304
9351,2016-09-23,3,1,452,45,3,105,0,5,747,184.752,3.0,0.2,-20.7846,61.584
9352,2017-09-24,0,0,80,11,0,116,0,5,785,520.464,2.0,0.3,-14.8704,260.232
9353,2017-09-24,0,0,80,11,0,1152,1,12,1656,11.424,3.0,0.2,3.7128,3.808
9354,2015-12-01,3,2,215,20,0,1131,1,12,1802,19.44,3.0,0.0,9.3312,6.48
9355,2015-12-01,3,2,215,20,0,496,1,2,1112,3.64,2.0,0.0,1.0192,1.82
9356,2015-12-01,3,2,215,20,0,1125,1,12,1652,18.54,2.0,0.0,8.7138,9.27
9357,2016-01-25,2,1,329,30,1,783,1,3,710,43.12,5.0,0.2,15.092,8.623999999999999
9358,2016-01-25,2,1,329,30,1,325,0,16,428,313.722,3.0,0.4,-99.3453,104.574
9359,2016-01-25,2,1,329,30,1,164,0,9,1535,45.98,1.0,0.0,7.8166,45.98
9360,2016-01-25,2,1,329,30,1,1410,1,14,1365,428.68,7.0,0.0,0.0,61.24
9361,2017-03-21,3,2,452,45,3,822,1,3,394,30.576,6.0,0.2,10.3194,5.096
9362,2017-03-21,3,2,452,45,3,940,1,8,1519,13.02,7.0,0.0,0.3906,1.8599999999999999
9363,2017-03-21,3,2,452,45,3,220,0,9,569,22.14,3.0,0.0,6.4206,7.38
9364,2017-03-21,3,2,452,45,3,1354,1,14,647,359.32,4.0,0.0,7.1864,89.83
9365,2014-08-22,0,0,424,23,0,1134,1,12,1682,11.56,2.0,0.0,5.6644,5.78
9366,2014-06-08,3,0,262,30,1,793,1,3,781,68.48,2.0,0.2,25.68,34.24
9367,2014-06-08,3,0,262,30,1,1393,1,14,1557,1676.88,6.0,0.0,83.844,279.48
9368,2016-04-07,0,1,240,28,1,1255,1,12,1726,37.94,2.0,0.0,18.2112,18.97
9369,2017-11-07,2,1,88,18,1,54,0,5,755,272.97,3.0,0.0,43.6752,90.99000000000001
9370,2015-05-29,0,1,94,33,1,227,0,9,1559,41.568,4.0,0.2,-4.1568,10.392
9371,2015-05-29,0,1,94,33,1,63,0,5,1173,317.058,3.0,0.3,-86.0586,105.68599999999999
9372,2015-05-29,0,1,94,33,1,929,1,8,908,8.04,5.0,0.2,2.9145,1.6079999999999999
9373,2017-05-07,3,0,364,3,3,1807,2,13,344,419.944,7.0,0.2,52.493,59.992000000000004
9374,2016-06-05,3,1,452,45,3,1439,1,15,85,61.38,6.0,0.0,15.9588,10.23
9375,2015-12-14,2,0,266,3,3,1549,2,0,1083,50.0,2.0,0.0,10.5,25.0
9376,2017-12-25,3,0,130,28,1,1555,2,0,1072,31.8,3.0,0.0,13.674,10.6
9377,2017-12-17,3,1,132,47,0,1326,1,14,113,32.56,2.0,0.0,8.4656,16.28
9378,2016-05-10,3,0,80,11,0,862,1,7,784,7.072,2.0,0.2,2.3868,3.536
9379,2014-12-23,2,0,473,8,2,1097,1,12,464,45.528,3.0,0.2,15.9348,15.176
9380,2014-12-23,2,0,473,8,2,128,0,5,1226,64.784,1.0,0.2,6.4784,64.784
9381,2014-12-23,2,0,473,8,2,1293,1,14,1549,424.272,2.0,0.2,-10.6068,212.136
9382,2014-12-23,2,0,473,8,2,531,1,2,1298,1.344,1.0,0.2,0.504,1.344
9383,2014-12-23,2,0,473,8,2,1418,1,14,70,83.92,5.0,0.2,-1.049,16.784
9384,2017-08-11,3,2,329,30,1,1218,1,12,1823,25.92,4.0,0.0,12.4416,6.48
9385,2017-08-27,3,0,293,1,3,317,0,9,672,120.576,8.0,0.2,33.1584,15.072
9386,2017-01-19,3,0,60,43,1,1024,1,12,1694,79.92,4.0,0.0,37.5624,19.98
9387,2017-01-19,3,0,60,43,1,1144,1,12,1663,12.28,1.0,0.0,5.7716,12.28
9388,2017-01-19,3,0,60,43,1,392,1,1,171,542.94,3.0,0.0,152.0232,180.98000000000002
9389,2017-01-19,3,0,60,43,1,860,1,7,1284,2.04,1.0,0.0,0.9588,2.04
9390,2015-06-19,3,2,207,41,0,1399,1,14,1338,228.92,5.0,0.2,14.3075,45.784
9391,2017-03-13,0,1,24,11,0,1849,2,13,1295,7.992,1.0,0.2,2.5974,7.992
9392,2015-10-25,1,1,120,4,3,54,0,5,755,582.336,8.0,0.2,-29.1168,72.792
9393,2014-09-20,0,0,329,30,1,1809,2,13,1220,629.95,5.0,0.0,157.4875,125.99000000000001
9394,2014-09-20,0,0,329,30,1,69,0,5,758,631.782,2.0,0.1,140.396,315.891
9395,2014-09-20,0,0,329,30,1,18,0,4,498,801.568,2.0,0.2,-10.0196,400.784
9396,2014-09-20,0,0,329,30,1,980,1,10,192,75.18,6.0,0.0,35.3346,12.530000000000001
9397,2014-09-20,0,0,329,30,1,452,1,1,614,30.98,1.0,0.0,8.0548,30.98
9398,2014-09-20,0,0,329,30,1,1797,2,13,1243,1349.91,9.0,0.0,661.4559,149.99
9399,2016-11-11,3,0,17,11,0,578,1,2,1140,14.112,6.0,0.2,1.2348,2.352
9400,2015-09-16,3,0,331,44,2,863,1,7,1493,31.12,4.0,0.0,14.6264,7.78
9401,2014-06-24,3,0,489,1,3,193,0,9,103,4.272,2.0,0.2,0.9612,2.136
9402,2016-08-12,2,0,329,30,1,325,0,16,428,209.148,2.0,0.4,-66.2302,104.574
9403,2016-08-12,2,0,329,30,1,1293,1,14,1549,1591.02,6.0,0.0,286.3836,265.17
9404,2017-04-13,3,1,374,36,1,937,1,8,1571,7.92,5.0,0.2,1.683,1.584
9405,2014-03-14,0,2,80,11,0,1663,2,11,809,574.91,2.0,0.3,156.047,287.455
9406,2014-03-14,0,2,80,11,0,1089,1,12,1752,8.448,2.0,0.2,2.64,4.224
9407,2017-09-22,2,0,329,30,1,1541,2,0,1606,1071.0,9.0,0.0,171.36,119.0
9408,2017-09-22,2,0,329,30,1,311,0,9,552,12.07,1.0,0.0,3.9831,12.07
9409,2017-12-10,0,0,374,36,1,636,1,3,802,3.273,1.0,0.7,-2.5093,3.273
9410,2017-12-10,0,0,374,36,1,184,0,9,470,87.92,5.0,0.2,15.386,17.584
9411,2016-03-10,2,1,168,1,3,1332,1,14,1091,104.696,1.0,0.2,6.5435,104.696
9412,2015-01-27,0,0,266,3,3,80,0,5,786,2803.92,5.0,0.2,0.0,560.784
9413,2016-09-26,0,1,207,41,0,800,1,3,707,6.816,2.0,0.8,-11.5872,3.408
9414,2015-10-18,3,0,452,45,3,1831,2,13,1100,249.584,2.0,0.2,15.599,124.792
9415,2015-10-18,3,0,452,45,3,1087,1,12,1688,17.94,3.0,0.0,8.7906,5.98
9416,2015-10-18,3,0,452,45,3,226,0,9,545,10.11,3.0,0.0,3.2352,3.3699999999999997
9417,2014-10-27,3,2,150,31,2,1086,1,12,1792,10.368,2.0,0.2,3.6288,5.184
9418,2014-10-27,3,2,150,31,2,1042,1,12,537,11.952,3.0,0.2,4.0338,3.984
9419,2017-10-02,2,1,207,41,0,468,1,1,662,15.224,2.0,0.8,-38.8212,7.612
9420,2017-10-02,2,1,207,41,0,413,1,1,51,21.984,6.0,0.8,-56.0592,3.664
9421,2014-07-23,3,1,438,3,3,1694,2,13,1594,604.752,6.0,0.2,60.4752,100.79199999999999
9422,2014-07-23,3,1,438,3,3,1453,1,15,98,40.7,5.0,0.0,11.803,8.14
9423,2014-07-23,3,1,438,3,3,1843,2,13,41,302.376,3.0,0.2,37.797,100.79199999999999
9424,2014-07-23,3,1,438,3,3,1520,2,0,915,45.0,3.0,0.0,4.95,15.0
9425,2014-09-12,2,0,329,30,1,80,0,5,786,3785.292,6.0,0.1,420.588,630.882
9426,2016-09-15,3,0,452,45,3,553,1,2,1373,35.4,5.0,0.0,13.452,7.08
9427,2014-11-27,3,1,56,30,1,252,0,9,584,199.9,5.0,0.0,39.98,39.980000000000004
9428,2014-05-11,3,1,209,41,0,49,0,5,848,1212.96,8.0,0.3,-69.312,151.62
9429,2015-08-28,3,1,109,41,0,1834,2,13,1093,1099.96,5.0,0.2,82.497,219.99200000000002
9430,2015-08-28,3,1,109,41,0,371,0,16,827,103.481,1.0,0.3,-16.2613,103.481
9431,2015-06-19,1,2,374,36,1,1010,1,10,1434,5.904,2.0,0.2,1.9926,2.952
9432,2015-08-17,3,0,371,1,3,1521,2,0,916,30.08,2.0,0.2,-5.264,15.04
9433,2015-08-17,3,0,371,1,3,1139,1,12,1805,36.288,7.0,0.2,12.7008,5.183999999999999
9434,2015-08-17,3,0,371,1,3,476,1,2,1144,10.272,3.0,0.2,1.1556,3.424
9435,2015-08-17,3,0,371,1,3,1489,2,0,666,252.8,4.0,0.2,-31.6,63.2
9436,2015-09-25,1,0,374,36,1,788,1,3,74,2.946,2.0,0.7,-2.0622,1.473
9437,2017-05-26,3,0,343,3,3,1053,1,12,1796,12.96,2.0,0.0,6.2208,6.48
9438,2017-07-31,3,0,374,36,1,1712,2,13,1288,285.576,4.0,0.4,-57.1152,71.394
9439,2014-10-12,3,1,80,11,0,1425,1,15,91,22.24,2.0,0.2,2.502,11.12
9440,2014-05-25,3,0,329,30,1,1104,1,12,1515,14.62,2.0,0.0,6.7252,7.31
9441,2014-12-29,2,0,225,33,1,447,1,1,53,48.36,5.0,0.2,6.045,9.672
9442,2017-04-07,3,2,216,8,2,569,1,2,29,16.256,2.0,0.2,1.2192,8.128
9443,2017-04-07,3,2,216,8,2,1700,2,13,37,219.184,2.0,0.2,19.1786,109.592
9444,2015-03-01,0,1,100,41,0,1803,2,13,936,95.84,4.0,0.2,34.742,23.96
9445,2015-05-29,3,0,211,12,0,1006,1,10,182,12.39,3.0,0.0,5.6994,4.13
9446,2016-09-22,3,0,247,12,0,1159,1,12,1678,35.88,6.0,0.0,16.146,5.98
9447,2017-05-27,3,0,490,34,0,265,0,9,593,477.3,5.0,0.0,138.417,95.46000000000001
9448,2016-09-17,3,2,400,45,3,973,1,10,188,12.32,4.0,0.0,5.9136,3.08
9449,2014-09-08,3,0,438,3,3,666,1,3,68,8.608,2.0,0.2,3.0128,4.304
9450,2017-06-03,3,2,462,45,3,1419,1,14,574,136.26,9.0,0.0,5.4504,15.139999999999999
9451,2015-09-28,3,1,266,3,3,427,1,1,80,186.15,3.0,0.0,55.845,62.050000000000004
9452,2015-09-28,3,1,266,3,3,800,1,3,707,81.792,6.0,0.2,26.5824,13.632
9453,2015-09-28,3,1,266,3,3,1457,1,15,90,47.19,3.0,0.0,13.6851,15.729999999999999
9454,2015-09-28,3,1,266,3,3,1812,2,13,1099,36.784,2.0,0.2,-8.2764,18.392
9455,2016-06-16,2,2,76,40,2,1661,2,11,1253,91.475,1.0,0.5,-1.8295,91.475
9456,2017-05-27,3,1,178,31,2,1529,2,0,1462,27.192,3.0,0.2,0.3399,9.064
9457,2017-05-27,3,1,178,31,2,811,1,3,663,12.06,5.0,0.7,-10.05,2.412
9458,2014-10-09,3,0,438,3,3,544,1,2,359,144.6,3.0,0.0,41.934,48.199999999999996
9459,2014-10-09,3,0,438,3,3,1778,2,13,1846,15.992,1.0,0.2,-2.9985,15.992
9460,2014-11-17,2,2,329,30,1,1221,1,12,1467,34.44,3.0,0.0,17.22,11.479999999999999
9461,2014-10-19,3,2,240,3,3,1858,2,13,1324,321.552,6.0,0.2,20.097,53.592000000000006
9462,2017-11-25,2,1,267,15,2,76,0,5,1210,701.96,2.0,0.0,168.4704,350.98
9463,2014-02-27,0,0,94,33,1,586,1,2,1841,19.456,4.0,0.2,3.4048,4.864
9464,2014-12-21,3,0,330,6,1,1004,1,10,200,17.28,6.0,0.0,7.9488,2.8800000000000003
9465,2016-11-19,3,1,452,45,3,155,0,9,1538,31.96,2.0,0.0,1.598,15.98
9466,2017-11-05,2,0,329,30,1,745,1,3,701,164.688,6.0,0.2,55.5822,27.447999999999997
9467,2017-11-05,2,0,329,30,1,354,0,16,286,166.5,2.0,0.4,-66.6,83.25
9468,2017-11-05,2,0,329,30,1,1135,1,12,1797,12.96,2.0,0.0,6.2208,6.48
9469,2017-11-05,2,0,329,30,1,1248,1,12,538,110.96,2.0,0.0,53.2608,55.48
9470,2017-11-05,2,0,329,30,1,1723,2,13,150,99.98,2.0,0.0,3.9992,49.99
9471,2017-11-05,2,0,329,30,1,744,1,3,263,11.424,1.0,0.2,3.7128,11.424
9472,2017-11-05,2,0,329,30,1,132,0,5,798,128.124,2.0,0.1,24.2012,64.062
9473,2017-11-05,2,0,329,30,1,294,0,9,415,101.4,5.0,0.0,38.532,20.28
9474,2015-05-31,2,1,80,11,0,952,1,10,211,5.904,2.0,0.2,1.9926,2.952
9475,2015-05-31,2,1,80,11,0,1084,1,12,1779,173.488,7.0,0.2,54.215,24.784
9476,2015-05-31,2,1,80,11,0,234,0,9,1545,51.56,2.0,0.6,-61.872,25.78
9477,2015-05-31,2,1,80,11,0,820,1,3,1511,3.564,3.0,0.8,-6.237,1.188
9478,2014-09-07,3,0,355,11,0,912,1,8,65,13.16,5.0,0.2,4.1125,2.632
9479,2014-09-07,3,0,355,11,0,687,1,3,248,3.828,3.0,0.8,-6.5076,1.276
9480,2014-09-07,3,0,355,11,0,831,1,3,896,304.99,5.0,0.8,-533.7325,60.998000000000005
9481,2017-11-06,3,0,109,41,0,1307,1,14,1449,18.16,2.0,0.2,1.816,9.08
9482,2015-06-20,2,2,374,36,1,1508,2,0,1329,319.984,2.0,0.2,91.9954,159.992
9483,2014-07-22,3,2,266,3,3,629,1,2,474,19.68,6.0,0.0,6.4944,3.28
9484,2016-12-02,2,1,207,41,0,35,0,4,1423,781.864,10.0,0.32,-137.976,78.1864
9485,2016-12-02,2,1,207,41,0,1238,1,12,1751,30.816,9.0,0.2,9.63,3.424
9486,2017-10-12,1,0,518,46,1,337,0,16,423,673.344,3.0,0.3,-76.9536,224.448
9487,2017-12-11,0,1,367,28,1,917,1,8,1510,6.54,3.0,0.0,2.1582,2.18
9488,2015-10-01,0,0,389,35,3,1742,2,13,1621,572.8,2.0,0.2,50.12,286.4
9489,2016-08-05,3,1,209,0,2,487,1,2,362,197.05,7.0,0.0,59.115,28.150000000000002
9490,2017-01-03,3,0,438,3,3,828,1,3,702,2022.272,8.0,0.2,682.5168,252.784
9491,2017-01-03,3,0,438,3,3,495,1,2,1041,9.12,3.0,0.0,3.1008,3.0399999999999996
9492,2017-11-07,1,0,345,34,0,663,1,3,1512,38.16,9.0,0.0,19.08,4.239999999999999
9493,2016-01-03,3,1,52,34,0,320,0,16,853,1592.85,7.0,0.0,350.427,227.54999999999998
9494,2016-01-03,3,1,52,34,0,820,1,3,1511,11.88,2.0,0.0,5.346,5.94
9495,2016-05-12,3,0,303,3,3,1584,2,0,1075,120.0,6.0,0.0,46.8,20.0
9496,2016-05-12,3,0,303,3,3,419,1,1,1494,8.67,1.0,0.0,2.3409,8.67
9497,2017-11-05,0,2,180,12,0,1178,1,12,142,4.41,1.0,0.0,2.0286,4.41
9498,2017-11-05,0,2,180,12,0,1059,1,12,537,167.94,3.0,0.0,82.2906,55.98
9499,2017-11-05,0,2,180,12,0,1227,1,12,1516,67.8,10.0,0.0,31.188,6.779999999999999
9500,2016-05-26,3,0,299,47,0,210,0,9,1177,26.94,3.0,0.0,11.3148,8.98
9501,2015-11-20,3,0,438,3,3,187,0,9,504,32.04,3.0,0.0,8.01,10.68
9502,2016-04-22,3,0,416,30,1,489,1,2,287,32.13,9.0,0.0,8.3538,3.5700000000000003
9503,2016-04-22,3,0,416,30,1,573,1,2,1126,2.88,1.0,0.0,0.8064,2.88
9504,2016-10-14,3,1,329,30,1,1831,2,13,1100,1091.93,7.0,0.0,272.9825,155.99
9505,2016-10-14,3,1,329,30,1,1144,1,12,1692,111.96,2.0,0.0,54.8604,55.98
9506,2014-04-05,2,0,115,20,0,563,1,2,1492,26.7,2.0,0.0,7.476,13.35
9507,2014-04-05,2,0,115,20,0,811,1,3,663,40.2,5.0,0.0,18.09,8.040000000000001
9508,2014-04-05,2,0,115,20,0,625,1,2,331,13.89,3.0,0.0,4.5837,4.63
9509,2014-04-05,2,0,115,20,0,1325,1,14,1476,689.82,6.0,0.0,20.6946,114.97000000000001
9510,2016-08-06,3,0,329,30,1,552,1,2,527,38.34,9.0,0.0,15.7194,4.260000000000001
9511,2014-12-14,0,1,80,11,0,733,1,3,715,9.264,3.0,0.8,-13.896,3.0879999999999996
9512,2017-05-30,2,0,109,41,0,13,0,4,169,204.6664,1.0,0.32,-6.0196,204.6664
9513,2016-10-14,3,0,15,47,0,1547,2,0,1269,1649.75,5.0,0.0,544.4175,329.95
9514,2014-03-14,3,2,216,8,2,1027,1,12,1669,91.056,6.0,0.2,31.8696,15.176
9515,2014-02-17,3,0,80,11,0,589,1,2,1500,54.208,14.0,0.2,8.8088,3.872
9516,2015-08-24,2,0,46,33,1,1708,2,13,312,26.982,3.0,0.4,4.0473,8.994
9517,2015-08-24,2,0,46,33,1,986,1,10,180,6.912,3.0,0.2,2.5056,2.304
9518,2015-08-24,2,0,46,33,1,1385,1,14,112,435.504,3.0,0.2,48.9942,145.168
9519,2017-05-08,2,0,438,3,3,389,1,1,644,81.08,4.0,0.0,22.7024,20.27
9520,2016-02-04,3,1,266,3,3,1407,1,14,1377,93.02,2.0,0.0,3.7208,46.51
9521,2014-12-19,3,0,80,11,0,1788,2,13,1322,323.976,3.0,0.2,36.4473,107.992
9522,2014-12-19,3,0,80,11,0,1036,1,12,1826,15.552,3.0,0.2,5.4432,5.184
9523,2014-12-19,3,0,80,11,0,1301,1,14,1354,32.592,3.0,0.2,-7.7406,10.863999999999999
9524,2017-12-05,0,2,452,45,3,694,1,3,699,83.92,5.0,0.2,29.372,16.784
9525,2017-12-05,0,2,452,45,3,252,0,9,584,199.9,5.0,0.0,39.98,39.980000000000004
9526,2017-12-05,0,2,452,45,3,1683,2,13,478,31.176,3.0,0.2,-7.0146,10.392
9527,2017-12-05,0,2,452,45,3,696,1,3,717,172.752,6.0,0.2,60.4632,28.792
9528,2017-12-05,0,2,452,45,3,723,1,3,639,9.296,2.0,0.2,3.0212,4.648
9529,2017-03-24,1,1,33,41,0,1367,1,14,928,12.768,2.0,0.2,0.9576,6.384
9530,2017-07-08,3,2,452,45,3,1203,1,12,537,52.76,2.0,0.0,24.2696,26.38
9531,2017-10-26,3,2,109,41,0,1302,1,14,1103,55.616,2.0,0.2,5.5616,27.808
9532,2016-10-27,3,0,329,30,1,57,0,5,1082,427.644,14.0,0.1,80.7772,30.546
9533,2016-10-27,3,0,329,30,1,902,1,8,123,40.67,7.0,0.0,12.6077,5.8100000000000005
9534,2016-10-27,3,0,329,30,1,1309,1,14,1355,33.48,2.0,0.0,1.3392,16.74
9535,2016-10-27,3,0,329,30,1,757,1,3,1310,9.728,2.0,0.2,3.2832,4.864
9536,2017-06-12,2,0,80,11,0,220,0,9,569,8.856,3.0,0.6,-6.8634,2.952
9537,2016-09-25,0,1,438,3,3,22,0,4,168,477.666,2.0,0.15,84.294,238.833
9538,2017-09-07,0,0,390,37,1,1179,1,12,273,16.9,5.0,0.0,7.774,3.38
9539,2017-09-07,0,0,390,37,1,1024,1,12,1694,39.96,2.0,0.0,18.7812,19.98
9540,2015-05-11,2,2,375,1,3,125,0,5,738,191.968,7.0,0.2,16.7972,27.424
9541,2015-08-06,3,1,207,41,0,1007,1,10,214,35.52,3.0,0.2,13.32,11.840000000000002
9542,2015-08-06,3,1,207,41,0,678,1,3,256,6.23,5.0,0.8,-9.6565,1.246
9543,2015-08-06,3,1,207,41,0,1212,1,12,1690,56.704,2.0,0.2,19.1376,28.352
9544,2015-08-06,3,1,207,41,0,37,0,4,1191,369.1992,3.0,0.32,-114.0174,123.0664
9545,2014-10-29,3,1,94,12,0,1559,2,0,1051,1.98,2.0,0.0,0.891,0.99
9546,2014-10-29,3,1,94,12,0,1050,1,12,1456,75.88,2.0,0.0,35.6636,37.94
9547,2016-06-18,2,1,374,36,1,1273,1,12,1685,6.848,2.0,0.2,2.14,3.424
9548,2016-06-18,2,1,374,36,1,794,1,3,499,4.626,2.0,0.7,-3.855,2.313
9549,2016-06-18,2,1,374,36,1,406,1,1,800,453.6,3.0,0.2,90.72,151.20000000000002
9550,2015-05-03,0,2,440,3,3,832,1,3,235,13.848,3.0,0.2,5.193,4.6160000000000005
9551,2015-11-10,3,0,374,36,1,1347,1,14,905,577.584,6.0,0.2,43.3188,96.264
9552,2015-05-30,3,2,464,44,2,1466,2,0,918,151.96,4.0,0.0,36.4704,37.99
9553,2016-09-22,3,1,53,4,3,146,0,9,135,68.432,7.0,0.2,8.554,9.776
9554,2015-11-28,3,0,94,33,1,272,0,9,1440,71.12,5.0,0.2,9.779,14.224
9555,2015-11-28,3,0,94,33,1,930,1,8,1499,3.008,2.0,0.2,0.564,1.504
9556,2015-12-03,2,2,96,27,1,1225,1,12,1722,184.66,7.0,0.0,84.9436,26.38
9557,2014-10-17,2,0,207,41,0,300,0,9,677,5.312,2.0,0.6,-1.5936,2.656
9558,2016-05-03,0,0,330,33,1,1569,2,0,911,132.52,5.0,0.2,34.7865,26.504
